cell_id,temperature_c,hppc_protocol,eis_record_index,eis_ocv_value,candidate_rule,adaptive_rule,candidate_id,pre_rest_voltage_v,ocv_delta_v,abs_ocv_delta_v,pulse_duration_s,post_rest_s,median_current_a,baseline_mode,include_pre_s,include_post_s,time_lambda,eis_fmin_hz,eis_fmax_hz,eis_lambda,eis_lambda_sequence,attempted_eis_lambdas,eis_points,eis_frequency_min_hz,eis_frequency_max_hz,eis_real_rmse_ohm,eis_img_rmse_ohm,time_rmse_mv,r0_ohm,corr,scaled_rmse,quality_pass,quality_flags,finder_candidate_count
60710,25,HPPC_1C,0,3.9583210945129395,nearest_long_discharge,primary_lambda,9,3.952289,-0.006032094512939512,0.006032094512939512,359.90009999999893,3599.004099999991,-57.99747,time_charge,120.0,1200.0,0.001,0.03,50.0,3.0,"3.0,0.1",3.0,22,0.03729119896888733,38.4221305847168,2.8444680984674895e-06,3.717720705955398e-06,3.2563036172213695,0.0009641166283418287,0.9278122082483756,0.37318526129350205,True,,30
60710,25,HPPC_1C,1,3.7221179008483887,nearest_long_discharge,primary_lambda,15,3.715868,-0.006249900848388723,0.006249900848388723,359.9005999999936,3599.002999999997,-57.99977,time_charge,120.0,1200.0,0.001,0.03,50.0,3.0,"3.0,0.1",3.0,22,0.03729119896888733,38.4221305847168,2.562080294332435e-06,2.8618566996222747e-06,3.0881028456673154,0.0009762060995366584,0.9291963458421831,0.3691591541694874,True,,30
60710,25,HPPC_1C,2,3.6270546913146973,nearest_long_discharge,primary_lambda,21,3.6234195,-0.0036351913146974724,0.0036351913146974724,359.9005999999936,3599.0034999999916,-57.9996,time_charge,120.0,1200.0,0.001,0.03,50.0,3.0,"3.0,0.1",3.0,22,0.03729119896888733,38.4221305847168,4.645652869690131e-06,4.679520373152376e-06,4.145030944482141,0.0009661293912695373,0.9295311131085571,0.36850281960309045,True,,30
60710,25,HPPC_1C,3,3.49680757522583,first_short_candidate_passing_ocv_rmse_corr_gate,primary_lambda,25,3.4887595,-0.008048075225830065,0.008048075225830065,9.900599999993574,599.9005999999936,-58.00161,time_charge,120.0,1200.0,0.001,0.03,50.0,3.0,"3.0,0.1",3.0,22,0.03729119896888733,38.4221305847168,4.123190562423234e-06,3.14444202064604e-06,0.8795409991298269,0.0012126365672749796,0.9274924696213084,0.37222824766378926,True,,30
59294,25,HPPC_C3,0,3.959110736846924,nearest_long_discharge,primary_lambda,9,3.960925,0.001814263153076201,0.001814263153076201,359.90070000000196,3599.004000000001,-57.99919,time_charge,120.0,1200.0,0.001,0.03,50.0,3.0,"3.0,0.1",3.0,22,0.03729119896888733,38.4221305847168,4.302388356128753e-06,3.317021237305946e-06,3.5512748965587217,0.0009628659496373827,0.9264347734892541,0.377155163355791,True,,27
59294,25,HPPC_C3,1,3.722273349761963,nearest_long_discharge,primary_lambda,15,3.7223695,9.615023803721812e-05,9.615023803721812e-05,359.9008000000031,3599.004399999998,-57.99939,time_charge,120.0,1200.0,0.001,0.03,50.0,3.0,"3.0,0.1",3.0,22,0.03729119896888733,38.4221305847168,4.095410027240618e-06,3.5243449278270136e-06,3.294648478485845,0.0009780147432497963,0.9293718463513359,0.36902556290761235,True,,27
59294,25,HPPC_C3,2,3.630812168121338,nearest_long_discharge,primary_lambda,21,3.6316465,0.000834331878662109,0.000834331878662109,359.9005000000034,3599.0044000000016,-58.00175,time_charge,120.0,1200.0,0.001,0.03,50.0,3.0,"3.0,0.1",3.0,22,0.03729119896888733,38.4221305847168,2.96909180131211e-06,2.536836077074579e-06,4.263508033492146,0.0009678283944936862,0.9287193640594177,0.36997352488051827,True,,27
59485,25,HPPC_C3,0,3.9603052139282227,nearest_long_discharge,primary_lambda,9,3.9622075,0.001902286071777226,0.001902286071777226,359.90009999999893,3599.003499999999,-58.00038,time_charge,120.0,1200.0,0.001,0.03,50.0,3.0,"3.0,0.1",3.0,22,0.03729119896888733,38.4221305847168,4.431649854192587e-06,3.3310622186799626e-06,3.5661481448870016,0.0009337152613119889,0.9281472751239562,0.37234317538988004,True,,30
59485,25,HPPC_C3,1,3.723973274230957,nearest_long_discharge,primary_lambda,15,3.7239925,1.9225769043007546e-05,1.9225769043007546e-05,359.9006999999983,3599.004000000001,-57.99799,time_charge,120.0,1200.0,0.001,0.03,50.0,3.0,"3.0,0.1",3.0,22,0.03729119896888733,38.4221305847168,3.0285456023807057e-06,2.487713629573979e-06,3.379483618122953,0.0009427229538524328,0.928817111728122,0.37047586517053915,True,,30
59485,25,HPPC_C3,2,3.6322402954101562,nearest_long_discharge,primary_lambda,21,3.63306,0.0008197045898437061,0.0008197045898437061,359.90060000000085,3599.003899999996,-58.00055,time_charge,120.0,1200.0,0.001,0.03,50.0,3.0,"3.0,0.1",3.0,22,0.03729119896888733,38.4221305847168,3.833131604488856e-06,3.368206890102479e-06,4.421870800137187,0.0009265912592172647,0.9270320624125359,0.3744792533312149,True,,30
59627,25,HPPC_C3,0,3.959969997406006,nearest_long_discharge,primary_lambda,9,3.9616135000000003,0.0016435025939944836,0.0016435025939944836,359.9004999999888,3599.0034999999625,-57.99719,time_charge,120.0,1200.0,0.001,0.03,50.0,3.0,"3.0,0.1",3.0,22,0.03729119896888733,38.4221305847168,4.642657655696504e-06,4.006825037104148e-06,3.4550267427008388,0.0008751486429337895,0.9267435693422108,0.37584851773217764,True,,33
59627,25,HPPC_C3,1,3.7250161170959473,nearest_long_discharge,primary_lambda,15,3.726496,0.001479882904052765,0.001479882904052765,359.9008000000031,3599.0034999999916,-57.99733,time_charge,120.0,1200.0,0.001,0.03,50.0,3.0,"3.0,0.1",3.0,22,0.03729119896888733,38.4221305847168,4.3861802826283094e-06,3.1789785776603817e-06,3.3866187277086177,0.000865361703045158,0.9279927031043065,0.3721510939199364,True,,33
59627,25,HPPC_C3,2,3.6315417289733887,nearest_long_discharge,primary_lambda,21,3.632933,0.001391271026611296,0.001391271026611296,359.9010000000126,3599.0034999999916,-57.99972,time_charge,120.0,1200.0,0.001,0.03,50.0,3.0,"3.0,0.1",3.0,22,0.03729119896888733,38.4221305847168,3.445711511767173e-06,3.380322620387929e-06,4.406878401819287,0.0008425587270026674,0.9290396303236322,0.36946929551892177,True,,33
59627,25,HPPC_C3,3,3.498659610748291,first_short_candidate_passing_ocv_rmse_corr_gate,primary_lambda,25,3.5012615,0.002601889251709011,0.002601889251709011,9.900100000028033,599.9005999999936,-19.31402,time_charge,120.0,1200.0,0.001,0.03,50.0,3.0,"3.0,0.1",3.0,22,0.03729119896888733,38.4221305847168,4.26742299062556e-06,4.891995824830281e-06,0.41528165205614537,0.0010885425875042775,0.9286064583541336,0.369716790048164,True,,33
59690,25,HPPC_C3,0,3.9600601196289062,nearest_long_discharge,primary_lambda,9,3.9620365,0.001976380371093711,0.001976380371093711,359.90049999999974,3599.004000000001,-57.99905,time_charge,120.0,1200.0,0.001,0.03,50.0,3.0,"3.0,0.1",3.0,22,0.03729119896888733,38.4221305847168,5.02829821847169e-06,3.4502586253385777e-06,3.4643714945464468,0.0009496084849932727,0.9285734223646332,0.3712803656983659,True,,27
