cell_id,temperature_c,drive_protocol,hppc_protocol,drive_member,sample_stride,selected_eis_record_index,selected_eis_ocv_value,drive_to_eis_delta_v,abs_drive_to_eis_delta_v,selected_candidate_id,selected_adaptive_rule,selected_eis_lambda,selected_time_lambda,baseline_mode,include_pre_s,include_post_s,hppc_time_rmse_mv,r0_ohm,calibration_stop_s,calibration_rows,holdout_rows,duration_s,drive_voltage_start_v,drive_voltage_calibration_median_v,drive_voltage_holdout_median_v,drive_voltage_min_v,drive_voltage_max_v,drive_current_min_a,drive_current_max_a,drt_calibration_rmse_mv,baseline_calibration_rmse_mv,flat_calibration_rmse_mv,drt_holdout_rmse_mv,baseline_holdout_rmse_mv,flat_holdout_rmse_mv,drt_holdout_mae_mv,baseline_holdout_mae_mv,drt_holdout_bias_mv,baseline_holdout_bias_mv,baseline_names,drt_baseline_coefficients,baseline_only_coefficients,drt_minus_baseline_holdout_rmse_mv,drt_improvement_vs_baseline_mv,drt_improvement_vs_baseline_fraction,drt_wins_baseline,drt_wins_flat
60195,10,DV_WLTP,HPPC_1C,A Dataset for Large Prismatic Lithium-Ion Battery Cells (CALB L148N58A) Comprehensive Characterization and Real-World Driving Cycles/CALB L148N58A testing campaign/Processed Data/Temperature_10C/DV_WLTP/60195.mat,1,0,3.960400104522705,0.0930618954772946,0.0930618954772946,9,primary_lambda,3.0,0.001,time_charge,120.0,1200.0,5.8025246832152115,0.001509733393006898,5400.30102,54009,167428,27001.5051,4.19786,4.053462,3.624823,3.275858,4.201816,-59.96122,19.4198,5.1564534904970225,31.016847787333305,84.60809473650565,160.73783041508352,191.51966718084907,429.49127137190357,119.88600427536262,151.2918400012578,119.18241818550764,147.04560179281407,"offset_v,drift_v_per_as,time_drift_v_per_s","{""offset_v"": 4.077270857149681, ""drift_v_per_as"": 7.015173496087842e-06, ""time_drift_v_per_s"": 8.162081721475032e-06}","{""offset_v"": 4.052149412449785, ""drift_v_per_as"": 8.548718186302677e-06, ""time_drift_v_per_s"": 1.788751036578884e-05}",-30.781836765765547,30.781836765765547,0.16072415548163382,True,True
60195,10,DV_WLTP,HPPC_C3,A Dataset for Large Prismatic Lithium-Ion Battery Cells (CALB L148N58A) Comprehensive Characterization and Real-World Driving Cycles/CALB L148N58A testing campaign/Processed Data/Temperature_10C/DV_WLTP/60195.mat,1,0,3.960400104522705,0.0930618954772946,0.0930618954772946,9,primary_lambda,3.0,0.001,time_charge,120.0,1200.0,5.757298422390557,0.0015042636884331699,5400.30102,54009,167428,27001.5051,4.19786,4.053462,3.624823,3.275858,4.201816,-59.96122,19.4198,5.11918662829508,31.016847787333305,84.60809473650565,160.88310272844927,191.51966718084907,429.49127137190357,120.01958455975249,151.2918400012578,119.3289298945677,147.04560179281407,"offset_v,drift_v_per_as,time_drift_v_per_s","{""offset_v"": 4.077139234550834, ""drift_v_per_as"": 7.025328462785048e-06, ""time_drift_v_per_s"": 8.229789942726464e-06}","{""offset_v"": 4.052149412449785, ""drift_v_per_as"": 8.548718186302677e-06, ""time_drift_v_per_s"": 1.788751036578884e-05}",-30.636564452399796,30.636564452399796,0.15996563122402546,True,True
60403,10,DV_UDDS,HPPC_1C,A Dataset for Large Prismatic Lithium-Ion Battery Cells (CALB L148N58A) Comprehensive Characterization and Real-World Driving Cycles/CALB L148N58A testing campaign/Processed Data/Temperature_10C/DV_UDDS/60403.mat,1,0,3.9560937881469727,-0.06812278814697281,0.06812278814697281,9,primary_lambda,3.0,0.001,time_charge,120.0,1200.0,5.397235155248199,0.0017491684057963878,5760.325000000001,57609,181831,28801.625,3.997085,3.887971,3.623825,3.386188,4.035845,-59.37662,36.16928,4.77913431332102,30.628985145054614,62.40859349651614,164.82380910924581,171.3461546195386,266.01003949242374,131.8783102134601,139.48827079127233,130.9721674809051,135.42268444573614,"offset_v,drift_v_per_as,time_drift_v_per_s","{""offset_v"": 3.902414048265231, ""drift_v_per_as"": 8.702573856245559e-06, ""time_drift_v_per_s"": 1.0122982809420782e-05}","{""offset_v"": 3.885158860976588, ""drift_v_per_as"": 1.3340601665323472e-05, ""time_drift_v_per_s"": 3.239687446655697e-05}",-6.52234551029278,6.52234551029278,0.038065315937641925,True,True
60403,10,DV_UDDS,HPPC_C3,A Dataset for Large Prismatic Lithium-Ion Battery Cells (CALB L148N58A) Comprehensive Characterization and Real-World Driving Cycles/CALB L148N58A testing campaign/Processed Data/Temperature_10C/DV_UDDS/60403.mat,1,0,3.9560937881469727,-0.06812278814697281,0.06812278814697281,9,primary_lambda,3.0,0.001,time_charge,120.0,1200.0,5.380472962931036,0.001750196085089112,5760.325000000001,57609,181831,28801.625,3.997085,3.887971,3.623825,3.386188,4.035845,-59.37662,36.16928,4.7690074403413,30.628985145054614,62.40859349651614,164.8237689399002,171.3461546195386,266.01003949242374,131.8788273525095,139.48827079127233,130.9738767901794,135.42268444573614,"offset_v,drift_v_per_as,time_drift_v_per_s","{""offset_v"": 3.9024067218969782, ""drift_v_per_as"": 8.708899888667415e-06, ""time_drift_v_per_s"": 1.0153617640746562e-05}","{""offset_v"": 3.885158860976588, ""drift_v_per_as"": 1.3340601665323472e-05, ""time_drift_v_per_s"": 3.239687446655697e-05}",-6.522385679638404,6.522385679638404,0.038065550371532274,True,True
60403,10,DV_US06,HPPC_1C,A Dataset for Large Prismatic Lithium-Ion Battery Cells (CALB L148N58A) Comprehensive Characterization and Real-World Driving Cycles/CALB L148N58A testing campaign/Processed Data/Temperature_10C/DV_US06/60403.mat,1,1,3.713359832763672,-0.0440768327636718,0.0440768327636718,15,primary_lambda,3.0,0.001,time_charge,120.0,1200.0,4.812053300852688,0.0018204325847053916,3064.4226200000007,30653,73997,15322.113100000002,3.796724,3.669283,3.512958,2.499771,3.817417,-59.99891,27.00346,8.127849122800024,40.46712558285218,54.80262172081072,58.99154977778229,87.22486537373005,198.9369817150192,50.6789775504614,61.5830235422715,43.27273320919848,19.979298708194946,"offset_v,drift_v_per_as,time_drift_v_per_s","{""offset_v"": 3.707393752146881, ""drift_v_per_as"": 6.463345836541977e-06, ""time_drift_v_per_s"": 2.7124543204662468e-05}","{""offset_v"": 3.67096947554889, ""drift_v_per_as"": 1.289147234307768e-05, ""time_drift_v_per_s"": 9.875064130436709e-05}",-28.233315595947765,28.233315595947765,0.323684255343671,True,True
60403,10,DV_US06,HPPC_C3,A Dataset for Large Prismatic Lithium-Ion Battery Cells (CALB L148N58A) Comprehensive Characterization and Real-World Driving Cycles/CALB L148N58A testing campaign/Processed Data/Temperature_10C/DV_US06/60403.mat,1,1,3.713359832763672,-0.0440768327636718,0.0440768327636718,15,primary_lambda,3.0,0.001,time_charge,120.0,1200.0,4.8358808897726195,0.0018176223233062796,3064.4226200000007,30653,73997,15322.113100000002,3.796724,3.669283,3.512958,2.499771,3.817417,-59.99891,27.00346,8.156528019860145,40.46712558285218,54.80262172081072,59.009222530993775,87.22486537373005,198.9369817150192,50.69246699606,61.5830235422715,43.329908465989945,19.979298708194946,"offset_v,drift_v_per_as,time_drift_v_per_s","{""offset_v"": 3.707420874004007, ""drift_v_per_as"": 6.442032945386544e-06, ""time_drift_v_per_s"": 2.6891884431577373e-05}","{""offset_v"": 3.67096947554889, ""drift_v_per_as"": 1.289147234307768e-05, ""time_drift_v_per_s"": 9.875064130436709e-05}",-28.21564284273628,28.21564284273628,0.32348164393079276,True,True
60403,10,DV_WLTP,HPPC_1C,A Dataset for Large Prismatic Lithium-Ion Battery Cells (CALB L148N58A) Comprehensive Characterization and Real-World Driving Cycles/CALB L148N58A testing campaign/Processed Data/Temperature_10C/DV_WLTP/60403.mat,1,0,3.9560937881469727,0.09533871185302711,0.09533871185302711,9,primary_lambda,3.0,0.001,time_charge,120.0,1200.0,5.397235155248199,0.0017491684057963878,5383.98074,53844,166776,26919.9037,4.197664,4.0514325,3.614027,2.499888,4.202004,-59.9596,19.41979,4.765849592892726,33.649951309975805,87.24197492865022,155.58227299121597,191.24276725140868,448.33085995504877,116.16336124076791,151.58753589182658,113.10897392662878,144.8216875434082,"offset_v,drift_v_per_as,time_drift_v_per_s","{""offset_v"": 4.076698741752868, ""drift_v_per_as"": 7.024903065859193e-06, ""time_drift_v_per_s"": 7.2511372913833194e-06}","{""offset_v"": 4.049448534135648, ""drift_v_per_as"": 8.818948327625907e-06, ""time_drift_v_per_s"": 1.869566993719523e-05}",-35.660494260192706,35.660494260192706,0.18646715257635468,True,True
60403,10,DV_WLTP,HPPC_C3,A Dataset for Large Prismatic Lithium-Ion Battery Cells (CALB L148N58A) Comprehensive Characterization and Real-World Driving Cycles/CALB L148N58A testing campaign/Processed Data/Temperature_10C/DV_WLTP/60403.mat,1,0,3.9560937881469727,0.09533871185302711,0.09533871185302711,9,primary_lambda,3.0,0.001,time_charge,120.0,1200.0,5.380472962931036,0.001750196085089112,5383.98074,53844,166776,26919.9037,4.197664,4.0514325,3.614027,2.499888,4.202004,-59.9596,19.41979,4.755337789895417,33.649951309975805,87.24197492865022,155.59559139778284,191.24276725140868,448.33085995504877,116.17324847949068,151.58753589182658,113.12344597652314,144.8216875434082,"offset_v,drift_v_per_as,time_drift_v_per_s","{""offset_v"": 4.07668705424198, ""drift_v_per_as"": 7.027273617910901e-06, ""time_drift_v_per_s"": 7.268663665576024e-06}","{""offset_v"": 4.049448534135648, ""drift_v_per_as"": 8.818948327625907e-06, ""time_drift_v_per_s"": 1.869566993719523e-05}",-35.64717585362584,35.64717585362584,0.18639751121549025,True,True
60644,10,DV_UDDS,HPPC_1C,A Dataset for Large Prismatic Lithium-Ion Battery Cells (CALB L148N58A) Comprehensive Characterization and Real-World Driving Cycles/CALB L148N58A testing campaign/Processed Data/Temperature_10C/DV_UDDS/60644.mat,1,0,3.9559755325317374,-0.06554953253173723,0.06554953253173723,9,primary_lambda,3.0,0.001,time_charge,120.0,1200.0,5.999140617565359,0.001509278496616043,5760.327840000002,57609,181831,28801.639200000005,3.997164,3.890426,3.627172,3.42205,4.030682,-59.37445,36.16825,4.695348522624366,27.71214922223945,58.53486387500454,146.25639140754328,152.09481214464654,263.14223792593515,114.56733975604864,121.71567514299164,112.8888405221475,117.07139643631086,"offset_v,drift_v_per_as,time_drift_v_per_s","{""offset_v"": 3.9051550960559496, ""drift_v_per_as"": 8.674523604068503e-06, ""time_drift_v_per_s"": 1.1681306945107171e-05}","{""offset_v"": 3.888929041920533, ""drift_v_per_as"": 1.3369772960792129e-05, ""time_drift_v_per_s"": 3.424940213294232e-05}",-5.838420737103263,5.838420737103263,0.03838671848682621,True,True
60644,10,DV_UDDS,HPPC_C3,A Dataset for Large Prismatic Lithium-Ion Battery Cells (CALB L148N58A) Comprehensive Characterization and Real-World Driving Cycles/CALB L148N58A testing campaign/Processed Data/Temperature_10C/DV_UDDS/60644.mat,1,0,3.9559755325317374,-0.06554953253173723,0.06554953253173723,9,primary_lambda,3.0,0.001,time_charge,120.0,1200.0,5.9329070713324805,0.0015011717141182337,5760.327840000002,57609,181831,28801.639200000005,3.997164,3.890426,3.627172,3.42205,4.030682,-59.37445,36.16825,4.666076161113382,27.71214922223945,58.53486387500454,146.27488236430312,152.09481214464654,263.14223792593515,114.58440075654084,121.71567514299164,112.91543362052988,117.07139643631086,"offset_v,drift_v_per_as,time_drift_v_per_s","{""offset_v"": 3.905051349717685, ""drift_v_per_as"": 8.708341977201797e-06, ""time_drift_v_per_s"": 1.1844063788669883e-05}","{""offset_v"": 3.888929041920533, ""drift_v_per_as"": 1.3369772960792129e-05, ""time_drift_v_per_s"": 3.424940213294232e-05}",-5.819929780343415,5.819929780343415,0.038265143289755964,True,True
60644,10,DV_US06,HPPC_1C,A Dataset for Large Prismatic Lithium-Ion Battery Cells (CALB L148N58A) Comprehensive Characterization and Real-World Driving Cycles/CALB L148N58A testing campaign/Processed Data/Temperature_10C/DV_US06/60644.mat,1,2,3.623021125793457,0.04628387420654301,0.04628387420654301,21,primary_lambda,3.0,0.001,time_charge,120.0,1200.0,6.3537922020555415,0.0015996192272584274,3066.465720000002,30673,74078,15332.328600000008,3.796219,3.669305,3.5215195,2.499967,3.812848,-59.98917,26.98927,8.699438129973725,35.842913855026715,50.884331678086824,60.51424885228466,87.52965715806322,187.2824035311107,51.778458055296916,60.44968262470583,45.963475426540036,23.177429062311266,"offset_v,drift_v_per_as,time_drift_v_per_s","{""offset_v"": 3.7061067971159694, ""drift_v_per_as"": 6.631673319994251e-06, ""time_drift_v_per_s"": 3.0133055277181213e-05}","{""offset_v"": 3.6713636976820045, ""drift_v_per_as"": 1.3218140720268303e-05, ""time_drift_v_per_s"": 0.00010330703978547353}",-27.015408305778557,27.015408305778557,0.30864291239017955,True,True
60644,10,DV_US06,HPPC_C3,A Dataset for Large Prismatic Lithium-Ion Battery Cells (CALB L148N58A) Comprehensive Characterization and Real-World Driving Cycles/CALB L148N58A testing campaign/Processed Data/Temperature_10C/DV_US06/60644.mat,1,2,3.623021125793457,0.04628387420654301,0.04628387420654301,21,primary_lambda,3.0,0.001,time_charge,120.0,1200.0,6.070116433316046,0.0015712962291555687,3066.465720000002,30673,74078,15332.328600000008,3.796219,3.669305,3.5215195,2.499967,3.812848,-59.98917,26.98927,8.67407652996066,35.842913855026715,50.884331678086824,60.464201413457396,87.52965715806322,187.2824035311107,51.71393232445073,60.44968262470583,45.701836116548264,23.177429062311266,"offset_v,drift_v_per_as,time_drift_v_per_s","{""offset_v"": 3.7056209838775005, ""drift_v_per_as"": 6.700076273211207e-06, ""time_drift_v_per_s"": 3.0899076786956625e-05}","{""offset_v"": 3.6713636976820045, ""drift_v_per_as"": 1.3218140720268303e-05, ""time_drift_v_per_s"": 0.00010330703978547353}",-27.06545574460582,27.06545574460582,0.30921468932216145,True,True
60644,10,DV_WLTP,HPPC_1C,A Dataset for Large Prismatic Lithium-Ion Battery Cells (CALB L148N58A) Comprehensive Characterization and Real-World Driving Cycles/CALB L148N58A testing campaign/Processed Data/Temperature_10C/DV_WLTP/60644.mat,1,0,3.9559755325317374,0.09569346746826302,0.09569346746826302,9,primary_lambda,3.0,0.001,time_charge,120.0,1200.0,5.999140617565359,0.001509278496616043,5400.30136,54009,167428,27001.5068,4.197589,4.051669,3.616854,2.854846,4.200883,-59.95773,19.42193,5.003055083258899,31.192386308331653,85.85716200076348,161.19001167758506,192.75189152771117,439.4717003747022,120.31644762937097,152.17471086034408,119.18941209907472,147.50741606112425,"offset_v,drift_v_per_as,time_drift_v_per_s","{""offset_v"": 4.075750481511159, ""drift_v_per_as"": 7.0853174967837e-06, ""time_drift_v_per_s"": 7.951370533628801e-06}","{""offset_v"": 4.050221871706571, ""drift_v_per_as"": 8.665131078245859e-06, ""time_drift_v_per_s"": 1.800424333932316e-05}",-31.561879850126104,31.561879850126104,0.1637435544729198,True,True
60644,10,DV_WLTP,HPPC_C3,A Dataset for Large Prismatic Lithium-Ion Battery Cells (CALB L148N58A) Comprehensive Characterization and Real-World Driving Cycles/CALB L148N58A testing campaign/Processed Data/Temperature_10C/DV_WLTP/60644.mat,1,0,3.9559755325317374,0.09569346746826302,0.09569346746826302,9,primary_lambda,3.0,0.001,time_charge,120.0,1200.0,5.9329070713324805,0.0015011717141182337,5400.30136,54009,167428,27001.5068,4.197589,4.051669,3.616854,2.854846,4.200883,-59.95773,19.42193,4.956446058096438,31.192386308331653,85.85716200076348,161.3728012131768,192.75189152771117,439.4717003747022,120.47706363549045,152.17471086034408,119.37089190639773,147.50741606112425,"offset_v,drift_v_per_as,time_drift_v_per_s","{""offset_v"": 4.075587176310951, ""drift_v_per_as"": 7.096768205845038e-06, ""time_drift_v_per_s"": 8.026304572974669e-06}","{""offset_v"": 4.050221871706571, ""drift_v_per_as"": 8.665131078245859e-06, ""time_drift_v_per_s"": 1.800424333932316e-05}",-31.379090314534352,31.379090314534352,0.16279523934022253,True,True
60710,10,DV_UDDS,HPPC_1C,A Dataset for Large Prismatic Lithium-Ion Battery Cells (CALB L148N58A) Comprehensive Characterization and Real-World Driving Cycles/CALB L148N58A testing campaign/Processed Data/Temperature_10C/DV_UDDS/60710.mat,1,0,3.956636905670166,-0.06658790567016615,0.06658790567016615,9,primary_lambda,3.0,0.001,time_charge,120.0,1200.0,5.438881195857006,0.0015310479087367807,5760.32604,57609,181831,28801.6302,3.996985,3.890049,3.627029,3.413438,4.031105,-59.37287,36.16981,4.592865313604651,27.787615597790275,58.8791702410321,147.86961943101022,153.71562801938325,263.94371711568596,116.54202920422871,123.64713494684449,115.16722552886688,119.30418380900751,"offset_v,drift_v_per_as,time_drift_v_per_s","{""offset_v"": 3.904579374629211, ""drift_v_per_as"": 8.463303778083004e-06, ""time_drift_v_per_s"": 1.0426057220771915e-05}","{""offset_v"": 3.8884851549410686, ""drift_v_per_as"": 1.3036379823071299e-05, ""time_drift_v_per_s"": 3.240275966657676e-05}",-5.846008588373024,5.846008588373024,0.038031322278017525,True,True
60710,10,DV_UDDS,HPPC_C3,A Dataset for Large Prismatic Lithium-Ion Battery Cells (CALB L148N58A) Comprehensive Characterization and Real-World Driving Cycles/CALB L148N58A testing campaign/Processed Data/Temperature_10C/DV_UDDS/60710.mat,1,0,3.956636905670166,-0.06658790567016615,0.06658790567016615,9,primary_lambda,3.0,0.001,time_charge,120.0,1200.0,5.425991821814675,0.0015285274122800985,5760.32604,57609,181831,28801.6302,3.996985,3.890049,3.627029,3.413438,4.031105,-59.37287,36.16981,4.5794696079429205,27.787615597790275,58.8791702410321,147.8761958404039,153.71562801938325,263.94371711568596,116.54819267933661,123.64713494684449,115.17711921473065,119.30418380900751,"offset_v,drift_v_per_as,time_drift_v_per_s","{""offset_v"": 3.9045404051122987, ""drift_v_per_as"": 8.477297207240505e-06, ""time_drift_v_per_s"": 1.0493466335042668e-05}","{""offset_v"": 3.8884851549410686, ""drift_v_per_as"": 1.3036379823071299e-05, ""time_drift_v_per_s"": 3.240275966657676e-05}",-5.839432178979337,5.839432178979337,0.03798853931913153,True,True
60710,10,DV_US06,HPPC_1C,A Dataset for Large Prismatic Lithium-Ion Battery Cells (CALB L148N58A) Comprehensive Characterization and Real-World Driving Cycles/CALB L148N58A testing campaign/Processed Data/Temperature_10C/DV_US06/60710.mat,1,1,3.717289447784424,-0.04594844778442386,0.04594844778442386,15,primary_lambda,3.0,0.001,time_charge,120.0,1200.0,4.779335069751946,0.0015638536876995666,3064.8642000000023,30657,74015,15324.32100000001,3.796691,3.671341,3.519142,2.499919,3.813857,-59.98858,26.98922,8.213091616947356,36.14928224059665,51.46357734555365,57.730190948009046,83.80357527561874,192.3475556013744,50.34439980632991,59.23434743348552,44.26545785087373,22.332636790252522,"offset_v,drift_v_per_as,time_drift_v_per_s","{""offset_v"": 3.7067370349646116, ""drift_v_per_as"": 6.587938751531809e-06, ""time_drift_v_per_s"": 2.9027782685270208e-05}","{""offset_v"": 3.673587468114949, ""drift_v_per_as"": 1.27894814228893e-05, ""time_drift_v_per_s"": 9.800958704315754e-05}",-26.073384327609695,26.073384327609695,0.3111249638438196,True,True
60710,10,DV_US06,HPPC_C3,A Dataset for Large Prismatic Lithium-Ion Battery Cells (CALB L148N58A) Comprehensive Characterization and Real-World Driving Cycles/CALB L148N58A testing campaign/Processed Data/Temperature_10C/DV_US06/60710.mat,1,1,3.717289447784424,-0.04594844778442386,0.04594844778442386,15,primary_lambda,3.0,0.001,time_charge,120.0,1200.0,4.80630572888929,0.0015584825391621914,3064.8642000000023,30657,74015,15324.32100000001,3.796691,3.671341,3.519142,2.499919,3.813857,-59.98858,26.98922,8.249614544841162,36.14928224059665,51.46357734555365,57.73978893221318,83.80357527561874,192.3475556013744,50.34529098057645,59.23434743348552,44.306809143089694,22.332636790252522,"offset_v,drift_v_per_as,time_drift_v_per_s","{""offset_v"": 3.7067281087404425, ""drift_v_per_as"": 6.569955656014207e-06, ""time_drift_v_per_s"": 2.883309743827985e-05}","{""offset_v"": 3.673587468114949, ""drift_v_per_as"": 1.27894814228893e-05, ""time_drift_v_per_s"": 9.800958704315754e-05}",-26.06378634340556,26.06378634340556,0.3110104343124414,True,True
60710,10,DV_WLTP,HPPC_1C,A Dataset for Large Prismatic Lithium-Ion Battery Cells (CALB L148N58A) Comprehensive Characterization and Real-World Driving Cycles/CALB L148N58A testing campaign/Processed Data/Temperature_10C/DV_WLTP/60710.mat,1,0,3.956636905670166,0.0949840943298339,0.0949840943298339,9,primary_lambda,3.0,0.001,time_charge,120.0,1200.0,5.438881195857006,0.0015310479087367807,5400.29868,54009,167428,27001.4934,4.197706,4.051621,3.6170385,2.786781,4.200953,-59.95782,19.4193,4.827714275594541,31.237042726690674,86.22788147365853,161.98789018384832,193.48875157906193,441.6310045799971,121.66436397058068,153.36445120594453,120.6601077695731,148.73923709964865,"offset_v,drift_v_per_as,time_drift_v_per_s","{""offset_v"": 4.075498566108015, ""drift_v_per_as"": 7.105979605973076e-06, ""time_drift_v_per_s"": 7.843222980365626e-06}","{""offset_v"": 4.050180091355157, ""drift_v_per_as"": 8.643270666149677e-06, ""time_drift_v_per_s"": 1.7579376754226394e-05}",-31.500861395213605,31.500861395213605,0.162804613385197,True,True
60710,10,DV_WLTP,HPPC_C3,A Dataset for Large Prismatic Lithium-Ion Battery Cells (CALB L148N58A) Comprehensive Characterization and Real-World Driving Cycles/CALB L148N58A testing campaign/Processed Data/Temperature_10C/DV_WLTP/60710.mat,1,0,3.956636905670166,0.0949840943298339,0.0949840943298339,9,primary_lambda,3.0,0.001,time_charge,120.0,1200.0,5.425991821814675,0.0015285274122800985,5400.29868,54009,167428,27001.4934,4.197706,4.051621,3.6170385,2.786781,4.200953,-59.95782,19.4193,4.808620272527653,31.237042726690674,86.22788147365853,162.05685638567846,193.48875157906193,441.6310045799971,121.72666750846523,153.36445120594453,120.72841976906213,148.73923709964865,"offset_v,drift_v_per_as,time_drift_v_per_s","{""offset_v"": 4.075437200003006, ""drift_v_per_as"": 7.110739766287079e-06, ""time_drift_v_per_s"": 7.874992656157886e-06}","{""offset_v"": 4.050180091355157, ""drift_v_per_as"": 8.643270666149677e-06, ""time_drift_v_per_s"": 1.7579376754226394e-05}",-31.43189519338347,31.43189519338347,0.16244817818538668,True,True
59294,25,DV_UDDS,HPPC_1C,A Dataset for Large Prismatic Lithium-Ion Battery Cells (CALB L148N58A) Comprehensive Characterization and Real-World Driving Cycles/CALB L148N58A testing campaign/Processed Data/Temperature_25C/DV_UDDS/59294.mat,1,0,3.959110736846924,-0.055811736846923754,0.055811736846923754,9,primary_lambda,3.0,0.001,time_charge,120.0,1200.0,3.5853841595362943,0.000966806574234553,5760.328559999999,57609,181831,28801.642799999994,3.997915,3.903299,3.642871,3.478829,4.018364,-59.37879,36.16817,3.5679933826666255,18.2161890902427,51.803095161912665,128.75068823163994,132.02662033084715,259.3134896781035,99.64081710628051,103.63744524274568,96.46529852924168,99.2983487635807,"offset_v,drift_v_per_as,time_drift_v_per_s","{""offset_v"": 3.9122310069451602, ""drift_v_per_as"": 6.9418205643579585e-06, ""time_drift_v_per_s"": 4.9219705779635745e-06}","{""offset_v"": 3.901180821816031, ""drift_v_per_as"": 1.0288193540250585e-05, ""time_drift_v_per_s"": 2.1017673076469067e-05}",-3.2759320992072105,3.2759320992072105,0.024812663468912644,True,True
59294,25,DV_UDDS,HPPC_C3,A Dataset for Large Prismatic Lithium-Ion Battery Cells (CALB L148N58A) Comprehensive Characterization and Real-World Driving Cycles/CALB L148N58A testing campaign/Processed Data/Temperature_25C/DV_UDDS/59294.mat,1,0,3.959110736846924,-0.055811736846923754,0.055811736846923754,9,primary_lambda,3.0,0.001,time_charge,120.0,1200.0,3.5512748965587217,0.0009628659496373827,5760.328559999999,57609,181831,28801.642799999994,3.997915,3.903299,3.642871,3.478829,4.018364,-59.37879,36.16817,3.5164995142409965,18.2161890902427,51.803095161912665,128.76171811898396,132.02662033084715,259.3134896781035,99.65211649973399,103.63744524274568,96.48736036447093,99.2983487635807,"offset_v,drift_v_per_as,time_drift_v_per_s","{""offset_v"": 3.912143477198243, ""drift_v_per_as"": 6.977476143934436e-06, ""time_drift_v_per_s"": 5.093943982321531e-06}","{""offset_v"": 3.901180821816031, ""drift_v_per_as"": 1.0288193540250585e-05, ""time_drift_v_per_s"": 2.1017673076469067e-05}",-3.2649022118631876,3.2649022118631876,0.024729120564334895,True,True
59294,25,DV_US06,HPPC_1C,A Dataset for Large Prismatic Lithium-Ion Battery Cells (CALB L148N58A) Comprehensive Characterization and Real-World Driving Cycles/CALB L148N58A testing campaign/Processed Data/Temperature_25C/DV_US06/59294.mat,1,1,3.722273349761963,-0.042345349761963025,0.042345349761963025,15,primary_lambda,3.0,0.001,time_charge,120.0,1200.0,3.315642706962674,0.000985483272408828,3356.2082600000026,33571,85672,16781.04130000001,3.79755,3.679928,3.5197494999999996,2.499848,3.806077,-59.9935,26.98949,7.740591750609338,23.53570716657527,44.170994820715784,158.3023286468603,180.83214688144946,311.3895187643536,91.8800553512289,100.43240857853465,-13.2849782892775,-18.17195537262065,"offset_v,drift_v_per_as,time_drift_v_per_s","{""offset_v"": 3.7067057522391176, ""drift_v_per_as"": 6.051690029776763e-06, ""time_drift_v_per_s"": 2.740522562911563e-05}","{""offset_v"": 3.683726660212693, ""drift_v_per_as"": 1.0474547991764413e-05, ""time_drift_v_per_s"": 7.501250395734305e-05}",-22.529818234589158,22.529818234589158,0.12458967403267811,True,True
59294,25,DV_US06,HPPC_C3,A Dataset for Large Prismatic Lithium-Ion Battery Cells (CALB L148N58A) Comprehensive Characterization and Real-World Driving Cycles/CALB L148N58A testing campaign/Processed Data/Temperature_25C/DV_US06/59294.mat,1,1,3.722273349761963,-0.042345349761963025,0.042345349761963025,15,primary_lambda,3.0,0.001,time_charge,120.0,1200.0,3.294648478485845,0.0009780147432497963,3356.2082600000026,33571,85672,16781.04130000001,3.79755,3.679928,3.5197494999999996,2.499848,3.806077,-59.9935,26.98949,7.743582081262418,23.53570716657527,44.170994820715784,158.361074061538,180.83214688144946,311.3895187643536,91.90574336354055,100.43240857853465,-13.296127056799806,-18.17195537262065,"offset_v,drift_v_per_as,time_drift_v_per_s","{""offset_v"": 3.7065822461695244, ""drift_v_per_as"": 6.066922732278229e-06, ""time_drift_v_per_s"": 2.7568934703595073e-05}","{""offset_v"": 3.683726660212693, ""drift_v_per_as"": 1.0474547991764413e-05, ""time_drift_v_per_s"": 7.501250395734305e-05}",-22.471072819911456,22.471072819911456,0.12426481246524776,True,True
59294,25,DV_WLTP,HPPC_1C,A Dataset for Large Prismatic Lithium-Ion Battery Cells (CALB L148N58A) Comprehensive Characterization and Real-World Driving Cycles/CALB L148N58A testing campaign/Processed Data/Temperature_25C/DV_WLTP/59294.mat,1,0,3.959110736846924,0.10698726315307638,0.10698726315307638,9,primary_lambda,3.0,0.001,time_charge,120.0,1200.0,3.5853841595362943,0.000966806574234553,5400.301360000001,54009,167428,27001.506800000003,4.198242,4.066098,3.634172,3.37707,4.199734,-60.08051,19.42142,3.454790418232292,20.69114078316702,79.95871036700491,161.5879634361161,182.1861891897315,427.28195539792216,119.98740551157194,141.46958749519084,119.4866658885445,138.78879582548083,"offset_v,drift_v_per_as,time_drift_v_per_s","{""offset_v"": 4.080917764952354, ""drift_v_per_as"": 6.494258796982516e-06, ""time_drift_v_per_s"": 4.1470139324455304e-06}","{""offset_v"": 4.0635308148827045, ""drift_v_per_as"": 7.623190616318747e-06, ""time_drift_v_per_s"": 1.1412824391294594e-05}",-20.598225753615395,20.598225753615395,0.11306140078578672,True,True
